text,intent
హైదరాబాద్ నుండి వైజాగ్ కి ఫ్లైట్ టికెట్ రేటు ఎంత,FareInquiry
హైదరాబాద్ నుండి విజయవాడ వెళ్లే వందే భారత్ ట్రైన్ సిగ్నల్ సమస్యల వల్ల నాలుగు గంటలుగా ఒకే చోట ఆగిపోయింది నా కనెక్టింగ్ ఫ్లైట్ మిస్ అవుతున్నాను నాకు ఎవరైనా సహాయం చేయండి,TravelDelay
శ్రీశైలం వెళ్లే మార్గంలో భారీ వర్షాల వల్ల కొండ చరియలు విరిగిపడి రోడ్డు పూర్తిగా మూసుకుపోయింది మేము ఇక్కడే బస్సులో చిక్కుకుపోయాము అధికారులు ఎవరైనా వచ్చి సహాయం చేయరా,TravelDisruption
విశాఖపట్నం ఎయిర్‌పోర్ట్‌లో ఇంటర్నేషనల్ ఫ్లైట్ కోసం వెయిటింగ్ ఏరియాలో నా బ్యాగును ఎ ఎవరో దొంగిలించారు అందులో నా పాస్‌పోర్ట్ మరియు డాలర్లు ఉన్నాయి వెంటనే పోలీసులు కావాలి,LuggageIssue
మా నాన్నకి షుగర్ లెవెల్స్ అకస్మాత్తుగా పడిపోయాయి ట్రైన్ లో డాక్టర్ ఎవరైనా ఉంటే సహాయం చేయండి లేదంటే నెక్స్ట్ స్టేషన్ లో మాకు ఆంబులెన్స్ కావాలి,EmergencyTravel
హైదరాబాద్ మెట్రోలో నన్ను ఒక వ్యక్తి అసభ్యంగా తాకడానికి ప్రయత్నించాడు నేను చాలా భయపడుతున్నాను వెంటనే సెక్యూరిటీని పంపించండి,TravelSafety
వృద్ధుల కోసం ప్రత్యేకమైన వీల్ చైర్ సౌకర్యం విజయవాడ స్టేషన్లో లేదని చెప్పారు మా అమ్మ నడవలేరు ట్రైన్ ఎక్కడానికి సహాయకులు ఎక్కడ దొరుకుతారు,AccessibilitySupport
వరంగల్ బస్టాండ్‌లో రాత్రి పూట ఎవరూ లేరు లైట్లు కూడా పనిచేయడం లేదు ఈ చీకట్లో నేను ఎలా వెయిట్ చేయాలి నాకు భయంగా ఉంది,TravelSafety
రాజమండ్రి బోటు ప్రయాణంలో నా లగేజీ బ్యాగ్ నీటిలో పడిపోయింది నా ఐడి కార్డులు మరియు బట్టలు అన్ని అందులోనే ఉన్నాయి అది దొరకడానికి ఏమైనా మార్గం ఉందా,LuggageIssue
తిరుపతి నుండి తిరుమల వెళ్లే ఆర్టీసీ బస్సు టైరు పంక్చర్ అయ్యి మధ్య అడవిలో ఆగిపోయింది డ్రైవర్ ఫోన్ పనిచేయడం లేదు మేము అందరం భయాందోళనలో ఉన్నాం,TravelDisruption
నేను బ్లైండ్ ట్రావెలర్‌ని సికింద్రాబాద్ స్టేషన్‌లో అనౌన్స్‌మెంట్ అస్సలు వినిపించడం లేదు ఏ ప్లాట్‌ఫారమ్ నుండి ట్రైన్ వెళ్తుందో నాకు అర్థం కావడం లేదు,NavigationHelp
కాకినాడ రైల్వే స్టేషన్‌లో క్లోక్ రూమ్ లో పెట్టిన నా సూట్‌కేస్ ఆచూకీ తెలియడం లేదు రసీదు చూపిస్తున్నా స్టాఫ్ పట్టించుకోవడం లేదు,LuggageIssue
ఫ్లైట్ క్యాన్సిల్ అయ్యిందని చివరి నిమిషంలో చెప్పారు హోటల్ సౌకర్యం కూడా కల్పించడం లేదు ఈ అర్ధరాత్రి నేను ఎక్కడికి వెళ్లాలి,TravelComplaint
నెల్లూరు నుండి బెంగుళూరు వెళ్లే బస్సులో డ్రైవర్ మధ్యలో ఎక్కడో ఆపేసి వెళ్ళిపోయారు మేము అందరం రోడ్డు మీద స్ట్రాండెడ్ గా ఉన్నాము,TravelDisruption
నా ఆరేళ్ల బాబు రైల్వే స్టేషన్ రద్దీలో ఎక్కడికి వెళ్ళాడో తెలియడం లేదు ఎవరైనా ఎర్రటి చొక్కా వేసుకున్న బాబుని చూశారా దయచేసి హెల్ప్ చేయండి,EmergencyTravel
బస్సులో ఏసీ సరిగ్గా పనిచేయడం లేదు ఉక్కపోతతో ఊపిరి ఆడనివ్వడం లేదు కండక్టర్ని అడిగితే అది నా పని కాదు అంటున్నారు ఇంత చెత్త సర్వీస్ ఎక్కడా చూడలేదు,TravelComplaint
కర్నూలు నుండి వస్తున్న ట్రైన్ ప్లాట్‌ఫారమ్ నంబర్ 2 కి వస్తుందని చెప్పారు కానీ అది ప్లాట్‌ఫారమ్ 5 కి వచ్చిందని చెప్తున్నారు నేను ఎలా వెళ్లాలి,NavigationHelp
భారీ వరదల వల్ల గుంటూరుకు వెళ్లే అన్ని బస్సులు ఆగిపోయాయి నా గర్భిణీ భార్యకు ప్రసవ నొప్పులు వస్తున్నాయి ఎమర్జెన్సీగా బయటికి ఎలా వెళ్లాలి,EmergencyTravel
ట్రైన్ ఎక్కేటప్పుడు తొక్కిసలాటలో నా బ్యాగ్ పగిలిపోయింది అందులో ఉన్న నా ల్యాప్‌టాప్ పాడైంది దీనికి ఎవరు నష్టపరిహారం చెల్లిస్తారు,LuggageIssue
సమ్మర్ లో హైదరాబాద్ ఎయిర్‌పోర్ట్‌లో కనీసం ఫ్యాన్ సౌకర్యం కూడా లేదు వేడి వల్ల నా పిల్లలు స్పృహ కోల్పోతున్నారు ఎయిర్‌పోర్ట్ అధికారులకు కంప్లైంట్ ఇవ్వాలి,TravelComplaint
వరంగల్ పబ్లిక్ గార్డెన్స్ దగ్గర నుండి వెళ్లే ఆటో డ్రైవర్లు కావాలని ఎక్కువగా వసూలు చేస్తున్నారు అడిగితే దౌర్జన్యం చేస్తున్నారు,TravelSafety
రాత్రిపూట ఒంటరిగా బస్టాండ్లో ఉన్నాను చుట్టూ కొంతమంది వ్యక్తులు అనుమానాస్పదంగా తిరుగుతున్నారు నాకు చాలా భయంగా ఉంది,TravelSafety
నా చెవిటి అబ్బాయికి బస్సు ఏ స్టేషన్లో ఆగుతుందో తెలియడం లేదు కండక్టర్ అతనికి ఏమీ వివరించడం లేదు సహాయం చేయండి,AccessibilitySupport
విజయవాడ నుండి వైజాగ్ వెళ్లే విమానం ఐదు గంటల పాటు ఆలస్యమైంది మాకు కనీసం మంచి నీళ్లు కూడా ఇవ్వలేదు,TravelDelay
హైదరాబాద్ లో రాత్రి 1 గంటకి క్యాబ్ బుక్ చేస్తే డ్రైవర్ క్యాన్సిల్ చేశాడు ఈ సమయంలో నేను ఎక్కడికి వెళ్లాలి,TravelDisruption
నేను ఎక్కాల్సిన ట్రైన్ ప్లాట్‌ఫారమ్ మార్చారు ఎస్కలేటర్ పనిచేయడం లేదు సామానుతో నేను ఎలా వెళ్ళాలి,NavigationHelp
నేను గర్భిణీ స్త్రీని ఈ రద్దీ బస్సులో నాకు సీటు ఎవరూ ఇవ్వడం లేదు కండక్టర్ కూడా పట్టించుకోవడం లేదు,AccessibilitySupport
ట్రైన్లో నా పక్క సీటులో ఉన్న వ్యక్తి నా ఫోన్ తీసుకెళ్లిపోతుంటే చూశాను ఇప్పుడు ఆ వ్యక్తి ట్రైన్ దిగి పారిపోతున్నాడు ఎవరైనా పట్టుకోండి,TravelSafety
తిరుమల కొండ మీద చక్రాల కుర్చీ వాడే వారికి ప్రత్యేకమైన దారి ఏమైనా ఉందా సాధారణ లైన్లో అయితే చాలా ఇబ్బందిగా ఉంది,AccessibilitySupport
విశాఖపట్నం రైల్వే స్టేషన్లో తాగునీరు లేదు టాయిలెట్లు చాలా దారుణంగా ఉన్నాయి ప్రయాణికుల కోసం కనీస సౌకర్యాలు ఎందుకు లేవు,TravelComplaint
నేను బుక్ చేసిన హోటల్ రూమ్ లోకి ఎవరో బయటి వ్యక్తి రావడానికి ప్రయత్నించారు హోటల్ స్టాఫ్ ఎవరూ రెస్పాండ్ అవ్వడం లేదు,TravelSafety
అన్నవరం వెళ్లే మార్గంలో బస్సు ప్రమాదానికి గురైంది మా వాళ్లకి తీవ్రమైన గాయాలు అయ్యాయి వెంటనే ఆంబులెన్స్ పంపండి,EmergencyTravel
హైదరాబాద్ లో ఫ్లైట్ మిస్ అయ్యాను ఎయిర్ లైన్ వారు తదుపరి ఫ్లైట్ కోసం టికెట్ ధర మళ్లీ కట్టమంటున్నారు,TravelComplaint
ఎదురుగా వస్తున్న వ్యక్తి నా బ్యాగ్ లో ఉన్న నగలు దొంగిలించడానికి ప్రయత్నించాడు అదృష్టవశాత్తూ తప్పించుకున్నాను ఆ వ్యక్తి ఇంకా ట్రైన్లోనే ఉన్నాడు,TravelSafety
ఫ్లైట్ ల్యాండ్ అయిన తర్వాత ఒక గంట వరకు మా లగేజ్ రాలేదు ఎయిర్ లైన్ స్టాఫ్ ని అడిగితే మాకు తెలియదు అంటున్నారు,LuggageIssue
ఈ వర్షాల వల్ల బస్సు ఎక్కడికి వెళ్లాలో తెలియక మేము అందరం వరదలో చిక్కుకుపోయాము పైన నీళ్లు పెరుగుతున్నాయి,EmergencyTravel
నేను వినికిడి లోపం ఉన్న వ్యక్తినని చెప్పినా ట్రైన్ లో టికెట్ చెకర్ నన్ను తిడుతున్నారు,AccessibilitySupport
రైల్వే స్టేషన్ లో అకస్మాత్తుగా కరెంట్ పోయింది చీకట్లో నా లగేజ్ దొంగిలించబడింది,LuggageIssue
బస్సులో సీటు దొరకలేదని కండక్టర్ని అడిగితే గట్టిగా అరుస్తున్నారు నేను కూడా ప్రయాణికుణ్ణి కదా,TravelComplaint
ఫ్లైట్ బోర్డింగ్ గేట్ ఏంటో అడుగుతుంటే అందరూ వేరే వైపు వెళ్లమంటున్నారు నేను ఫ్లైట్ మిస్ అవుతానేమో అని భయంగా ఉంది,NavigationHelp
నా బిడ్డ అకస్మాత్తుగా వాంతులు చేసుకుంటుంది ట్రైన్ లో మెడికల్ కిట్ ఉందా,EmergencyTravel
బస్సు టైమింగ్స్ చెప్పి పది గంటలైనా ఇంకా రాలేదు కస్టమర్ కేర్ ఎత్తడం లేదు,TravelDelay
హైదరాబాద్ ఎయిర్‌పోర్ట్‌లో సెక్యూరిటీ చెకింగ్ పేరుతో నన్ను ఇబ్బంది పెడుతున్నారు నా దగ్గర ఉన్న మందులను పడేయమంటున్నారు,TravelComplaint
వరంగల్ లో ఆటోలో బ్యాగ్ మర్చిపోయాను అందులో నా ఆఫీస్ ల్యాప్‌టాప్ ఉంది ఆ ఆటోవాడు ఎక్కడికి వెళ్లాడో తెలియడం లేదు,LuggageIssue
ట్రైన్ లో ఎవరో నా భార్య పట్ల అనుచితంగా ప్రవర్తిస్తున్నారు వెంటనే రైల్వే పోలీసులను పంపించండి,TravelSafety
ఎయిర్‌పోర్ట్‌లో నా గేట్ నంబర్ కన్ఫ్యూజ్ అయ్యాను పక్కన ఉన్న ఎవరినీ అడగలేకపోతున్నాను సహాయం చేయండి,NavigationHelp
నా తాతయ్యకి ట్రైన్ ఎక్కడానికి సహాయం కావాలి వీల్ చైర్ బుక్ చేశాం కానీ ఇక్కడ ఒక్కరూ రాలేదు,AccessibilitySupport
సైక్లోన్ వల్ల ట్రైన్ రద్దయ్యింది నేను ఎయిర్ పోర్ట్ కి ఎలా వెళ్ళాలి,TravelDisruption
బస్సులో డబ్బులు దొంగిలించారు పోలీసులు ఎక్కడ ఉంటారు,TravelSafety
విజయవాడ స్టేషన్లో నా ఫోన్ ఎవరో లాక్కున్నారు,TravelSafety
అన్నవరం వెళ్లే దారిలో బస్సు చెడిపోయింది అందరం వర్షంలో తడుస్తున్నాము,TravelDisruption
ట్రైన్ లేట్ వల్ల మా బిజినెస్ మీటింగ్ మిస్ అవుతున్నాము,TravelDelay
నేను విదేశీయుడిని నా పాస్‌పోర్ట్ ఎయిర్‌పోర్ట్‌లో దొంగిలించబడింది,EmergencyTravel
బస్సులో ఎవరూ మాస్క్ వేసుకోవడం లేదు నాకు కరోనా భయంగా ఉంది,TravelSafety
ట్రైన్ లో ఫుడ్ తిన్న తర్వాత మా ఫ్యామిలీ అంతా వాంతులు చేసుకుంటున్నాము,TravelComplaint
నేను గేట్ 4 కి వెళ్లాలి కానీ అందరూ గేట్ 1 కి వెళ్లమంటున్నారు,NavigationHelp
నాకు ట్రైన్ నంబర్ తెలియదు ఏ ప్లాట్‌ఫారమ్ కి వెళ్లాలో హెల్ప్ చేయండి,NavigationHelp
హైదరాబాద్ లో ఫ్లైట్ మిస్ అయ్యింది బస్సులో వెళ్లాలా,TravelAssistance
నేను ఒంటరిగా బస్టాండ్‌లో ఉన్నాను దయచేసి సహాయం చేయండి,TravelSafety
నా లగేజ్ వేరే బస్సుకి పంపించారు,LuggageIssue
బస్సు ఎందుకు లేట్ అవుతుంది,TravelDelay
ట్రైన్ రద్దయ్యిందని మెసేజ్ వచ్చింది ఇప్పుడేం చేయాలి,TravelDisruption
నేను గర్భిణీని నా లగేజ్ మోయడానికి ఎవరూ లేరు,AccessibilitySupport
స్టేషన్లో ఎవరూ రెస్పాండ్ అవ్వడం లేదు,TravelComplaint
ఎయిర్‌పోర్ట్‌లో నా లగేజ్ పాడైంది,LuggageIssue
నేను కరెక్ట్ ప్లాట్‌ఫారమ్ లోనే ఉన్నానా,NavigationHelp
బస్సు ప్రమాదం అయ్యింది ఎవరైనా రండి,EmergencyTravel
నేను ట్రైన్ లో సీటు కన్ఫర్మ్ కాలేదు,TravelDelay
బస్సులో ఎవరో దొంగిలించారు,TravelSafety
స్టేషన్ లో తాగునీరు లేదు,TravelComplaint
నేను ఎలా వెళ్ళాలి,NavigationHelp
నా ఫోన్ దొంగిలించబడింది,TravelSafety
ట్రైన్ లేట్ అవ్వడం వల్ల నేను చాలా ఇబ్బంది పడుతున్నాను,TravelDelay
సముద్రం అల్లకల్లోలంగా ఉంది బోటు ప్రయాణం సేఫేనా,TravelSafety
నా పిల్లలు భయపడుతున్నారు,TravelSafety
ఎయిర్‌పోర్ట్‌లో చాలా సేపు లైన్లో నిల్చున్నాను,TravelComplaint
బస్సులో చోరీ జరిగింది,TravelSafety
నేను రైల్వే స్టేషన్ వెతుకుతున్నాను,NavigationHelp
నా లగేజ్ దొరకడం లేదు,LuggageIssue
ట్రైన్ ఎందుకు ఆగిపోయింది,TravelDelay
బస్సు సర్వీస్ చాలా వరస్ట్ గా ఉంది,TravelComplaint
నేను స్టేషన్‌లో చిక్కుకున్నాను,EmergencyTravel
నాకు వీల్ చైర్ కావాలి,AccessibilitySupport
ఫ్లైట్ ఎక్కే గేట్ ఏది,NavigationHelp
బస్సు దారి మళ్లించారు,TravelDisruption
అకస్మాత్తుగా మా నాన్నకి హార్ట్ ఎటాక్ వచ్చింది,EmergencyTravel
రైలులో లగేజ్ పోగొట్టుకున్నాను,LuggageIssue
స్టేషన్‌లో ఎవరూ సహాయం చేయడం లేదు,TravelComplaint
ఎయిర్‌పోర్ట్‌లో ఫ్లైట్ లేట్ అయింది,TravelDelay
బస్సు రద్దయ్యింది,TravelDisruption
సహాయం కావాలి,TravelAssistance
నా బ్యాగ్ దొంగిలించారు,LuggageIssue
ప్లాట్‌ఫారమ్ కన్ఫ్యూజ్ అయ్యాను,NavigationHelp
బస్సులో ఇబ్బందిగా ఉంది,TravelSafety
ట్రైన్ లేట్ అయ్యింది,TravelDelay
ఏం చేయాలో అర్థం కావట్లేదు,TravelAssistance
నా లగేజ్ దొరకడం లేదు,LuggageIssue
బస్సులో ఎవరూ లేరు,TravelSafety
నేను ఎయిర్‌పోర్ట్‌లో ఉన్నాను,NavigationHelp
ఫ్లైట్ మిస్ అయ్యింది,TravelDisruption
నాకు ఆంబులెన్స్ కావాలి,EmergencyTravel
నా లగేజ్ పాడైంది,LuggageIssue
బస్సు ఎందుకు ఆగింది,TravelDelay
ఎవరినీ అడగలేకపోతున్నాను,NavigationHelp
నేను ఎక్కడికి వెళ్ళాలి,NavigationHelp
చాలా రద్దీగా ఉంది,TravelComplaint
బస్సు సర్వీస్ బాగోలేదు,TravelComplaint
నాకు సహాయం కావాలి,TravelAssistance
ట్రైన్ టైం కి రావడం లేదు,TravelDelay
నా లగేజ్ పోయింది,LuggageIssue
బస్సులో దొంగతనం జరిగింది,TravelSafety
స్టేషన్ లో నీళ్లు లేవు,TravelComplaint
ఎయిర్‌పోర్ట్‌లో బోర్డింగ్ పాస్ దొరకడం లేదు,NavigationHelp
ఫ్లైట్ రద్దయ్యింది,TravelDisruption
నేను ఎక్కడ ఉన్నానో తెలియడం లేదు,NavigationHelp
బస్సు చెడిపోయింది,TravelDisruption
మా నాన్నకి మెడికల్ హెల్ప్ కావాలి,EmergencyTravel
నా లగేజ్ లో వస్తువులు లేవు,LuggageIssue
బస్సు సర్వీస్ దారుణం,TravelComplaint
ప్లాట్‌ఫారమ్ మార్చారు,NavigationHelp
నేను ఎలా వెళ్ళాలి,NavigationHelp
నా ఫోన్ పోయింది,TravelSafety
ట్రైన్ లేట్ అయింది,TravelDelay
ఫ్లైట్ గేట్ కన్ఫ్యూజ్ అయ్యాను,NavigationHelp
బస్సు దారి మార్చారు,TravelDisruption
నేను ఒంటరిగా ఉన్నాను,TravelSafety
లగేజ్ దొరకడం లేదు,LuggageIssue
ట్రైన్ ఎందుకు ఆగింది,TravelDelay
బస్సు సర్వీస్ బాగోలేదు,TravelComplaint
స్టేషన్ లో సహాయం కావాలి,TravelAssistance
నా వీల్ చైర్ ఎక్కడ,AccessibilitySupport
ఎయిర్‌పోర్ట్ లో గేట్ నంబర్ తెలియడం లేదు,NavigationHelp
ఫ్లైట్ మిస్ అయ్యింది,TravelDisruption
నాకు మెడికల్ ఎమర్జెన్సీ ఉంది,EmergencyTravel
లగేజ్ దెబ్బతింది,LuggageIssue
బస్సు టైమ్ కి రావడం లేదు,TravelDelay
నేను ఎలా వెళ్ళాలి,NavigationHelp
చాలా రద్దీగా ఉంది,TravelComplaint
బస్సులో ఇబ్బందిగా ఉంది,TravelSafety
ట్రైన్ లో సహాయం కావాలి,TravelAssistance
నా బ్యాగ్ దొరకడం లేదు,LuggageIssue
బస్సులో చోరీ జరిగింది,TravelSafety
స్టేషన్ లో టాయిలెట్ సౌకర్యం లేదు,TravelComplaint
ఎయిర్‌పోర్ట్ లో బోర్డింగ్ గేట్ కన్ఫ్యూజ్ అయ్యాను,NavigationHelp
ఫ్లైట్ రద్దయ్యింది,TravelDisruption
నేను ఎక్కడ ఉన్నానో తెలియడం లేదు,NavigationHelp
బస్సు చెడిపోయింది,TravelDisruption
మా కుటుంబానికి హెల్ప్ కావాలి,EmergencyTravel
లగేజ్ లో వస్తువులు దొంగిలించారు,LuggageIssue
బస్సు సర్వీస్ దారుణం,TravelComplaint
ప్లాట్‌ఫారమ్ కన్ఫ్యూజ్ అయ్యాను,NavigationHelp
నేను రైల్వే స్టేషన్ లో ఉన్నాను,NavigationHelp
నా పర్స్ దొంగిలించారు,TravelSafety
ట్రైన్ లేట్ అయింది,TravelDelay
ఎయిర్‌పోర్ట్ లో గేట్ తెలియడం లేదు,NavigationHelp
బస్సు దారి మళ్లించారు,TravelDisruption
నేను భయపడుతున్నాను,TravelSafety
లగేజ్ దొరకడం లేదు,LuggageIssue
ట్రైన్ ఎందుకు ఆగింది,TravelDelay
బస్సు సర్వీస్ అస్సలు బాలేదు,TravelComplaint
స్టేషన్ లో సహాయం కావాలి,TravelAssistance
నేను నడవలేను సహాయం చేయండి,AccessibilitySupport
ఎయిర్‌పోర్ట్ లో గేట్ నంబర్ మారిందా,NavigationHelp
ఫ్లైట్ మిస్ అయ్యింది,TravelDisruption
నా బిడ్డకి ఆరోగ్యం బాలేదు,EmergencyTravel
లగేజ్ పాడైపోయింది,LuggageIssue
బస్సు టైమ్ కి రావడం లేదు,TravelDelay
నేను ఎలా వెళ్ళాలి,NavigationHelp
రద్దీ వల్ల గాలి ఆడట్లేదు,TravelComplaint
బస్సులో ఎవరూ పట్టించుకోవడం లేదు,TravelComplaint
సహాయం కావాలి,TravelAssistance
ట్రైన్ చాలా లేట్,TravelDelay
నా లగేజ్ పోయింది,LuggageIssue
బస్సులో ఎవరో దొంగిలించారు,TravelSafety
టాయిలెట్లు బాలేవు,TravelComplaint
గేట్ నంబర్ ఎక్కడ ఉంది,NavigationHelp
ఫ్లైట్ రద్దయ్యింది,TravelDisruption
నేను ఎక్కడ ఉన్నానో తెలియదు,NavigationHelp
బస్సు ఇంజన్ చెడిపోయింది,TravelDisruption
మాకు సహాయం చేయండి,EmergencyTravel
లగేజ్ దొంగిలించారు,LuggageIssue
బస్సు సర్వీస్ బాలేదు,TravelComplaint
ప్లాట్‌ఫారమ్ తెలియడం లేదు,NavigationHelp
నేను ఎయిర్‌పోర్ట్ లో ఉన్నాను,NavigationHelp
ఎవరో నా బ్యాగ్ లాక్కున్నారు,TravelSafety
ట్రైన్ లేట్ అయింది,TravelDelay
గేట్ తెలియడం లేదు,NavigationHelp
బస్సు దారి మార్చారు,TravelDisruption
నేను భయంగా ఉన్నాను,TravelSafety
లగేజ్ దొరకడం లేదు,LuggageIssue
ట్రైన్ ఎందుకు ఆగింది,TravelDelay
బస్సు సర్వీస్ దారుణం,TravelComplaint
స్టేషన్ లో ఎవరైనా సహాయం చేయండి,TravelAssistance
నేను చక్రాల కుర్చీ వాడతాను,AccessibilitySupport
ఎయిర్‌పోర్ట్ లో బోర్డింగ్ గేట్ ఎక్కడ,NavigationHelp
ఫ్లైట్ మిస్ అయ్యింది,TravelDisruption
నా నాన్నకి మెడికల్ ఎమర్జెన్సీ,EmergencyTravel
లగేజ్ దెబ్బతింది,LuggageIssue
బస్సు ఎప్పుడు వస్తుంది,TravelDelay
నేను ఎలా వెళ్ళాలి,NavigationHelp
hyderabad nundi vijayawada vellevadu bus 2 gantalu late ayindi naku important meeting undi asala em avtundi ee bus ki,TravelDelay
srikakulam lo flood valla bus road block ayyi undi maku thini kurchodaniki kuda em ledu emina help cheyandi,TravelDisruption
vizag airport lo maa suitcase break ayindi nenu checkin appude photo teesanu evarini adagali compensation kosam,LuggageIssue
tgrtc bus driver beechari daaka raakunda madhyalo dimpesadu nenu night time lo ekkadiki vellali naku bayam ga undi,TravelSafety
tirupati station lo maa amma wheel chair kosam booking chesam kani akkada evaru ledu asala ela help adagali,AccessibilitySupport
bangalore flight miss ayya heavy rain valla traffic lo unnanu nenu next flight ki allow chestara,TravelDisruption
nenu train lo unnanu naa seat daggara oka ammayini evaro disturb chestunnaru plss rpf vallaki cheppandi,TravelSafety
secunderabad station lo announcement vinapadatledu nenu blind ni train eppudu vastundo ela telusukovali,AccessibilitySupport
warangal lo naa phone auto lo marchipoya baga emergency naku help cheyandi,EmergencyTravel
vijayawada lo bus stand daggara pickpocket jarigindi naa wallet lo tickets koda unnay em cheyali,TravelSafety
flight cancel ayyindi mail ochindi kani refund status update avvatledu appudnundi check chestunnanu,TravelComplaint
nenu pregnant ni train lo upper berth iccharu nenu kindaki ela digali evaraina help chestara,AccessibilitySupport
guntur lo heavy rains valla train 5 gantalu late undi naku connectivity train miss avtundi em cheyali,TravelDelay
vizag lo beach road deggara cab driver natho rudely behave chestunnadu nenu complaint ivvali,TravelComplaint
airport lo na backpack kanipinchatledu checkin counter vallu chustunnam antunnaru 3 gantalu ayyindi,LuggageIssue
chennai express platform enduku marcharu nenu wrong side lo wait chestunnanu train vachesindi,NavigationHelp
maa nanna gariki heart attack ochindi train lo unnam next station lo ambulance ready ga unchandi,EmergencyTravel
bus break down ayyi 4 gantalu ayyindi chuttu em ledu chala bhayam ga undi,TravelDisruption
metro card lo balance undi kani gate open avvatledu morning office ki late avtundi,TravelComplaint
vijayawada lo auto vallu meter veyaru naku help line number kavali,TravelComplaint
nenu railway station lo unnanu naa pilladu kanipinchatledu kurchini chustunnanu help cheyandi,EmergencyTravel
bus lona charger point work avvatledu naku phone chala important urgent help,TravelComplaint
hyd airport terminal 2 lo unna international flight gate dorakatledu signage clarity ledu,NavigationHelp
train lo water ledu washroom chala dirt ga undi complain ekkada cheyali,TravelComplaint
vizag railway station lo luggage locker room ekkada undi nenu ekkadiki vellali,NavigationHelp
heavy fog valla flight 4 gantalu delay undi naku refreshments kuda ivvaledu,TravelDelay
srisailam bus lo conductor ticket kooda ivvaledu amount matram tiskunnadu,TravelComplaint
nenu guntur station lo unna train late ani board lo undi kani time mention cheyaledu,TravelDelay
maa ammayi train lo single ga travel chestundi naku rpf number kavali safety kosam,TravelSafety
auto driver night 12 ki extra money adugutunnadu nenu pay cheyalanukovatledu,TravelSafety
vizag bus stand lo naa bag pilcheru ani anumanam ga undi evarini contact cheyali,TravelSafety
vijayawada lo heavy traffic valla bus miss ayya next service eppudu,TravelDelay
nenu wheelchair user ni metro station lo lift work avvatledu nenu road loki ela velali,AccessibilitySupport
train track meeda accidental ga block ayyindi maku food water em ledu,TravelDisruption
flight ki late ga vachanu ani security vallu harass chestunnaru,TravelComplaint
tata ac cab booking cancel ayyindi amount cut ayyindi refund ravatledu,TravelComplaint
hyderabad city bus lo ladies seat lo gents kurchunnaru conductor cheptunna vinaledu,TravelComplaint
train cabin lo suspicious ga unnaru okaru help cheyandi,TravelSafety
nenu wrong gate ki vachanu 10 mins lo boarding closing help,NavigationHelp
bus accident ayyi maku chala debbalu taglay ambulance please,EmergencyTravel
flight luggage damage ayyindi nenu airline ki malli complaint ivvala,LuggageIssue
metro train lo light off ayyindi chala bhayam ga undi,TravelSafety
train 3 gantalu late ga nadustundi naku important interview miss avtundi,TravelDelay
my luggage is still at bangalore airport but i am in vizag,LuggageIssue
vizag port lo ferry services agipoyayi bad weather valla,TravelDisruption
bus lo naa watch marchipoya return dorkutunda,LuggageIssue
wheelchair booking status chudu plz,AccessibilitySupport
nenu station exit ela velalo teliyatledu,NavigationHelp
passport train lo marchipoya,EmergencyTravel
bus driver rash driving chestunnadu,TravelSafety
train cancel ayyindi money back eppudu,TravelComplaint
airport lo flight board cheyadam ela,NavigationHelp
nenu bus lo single ga unna bhayam ga undi,TravelSafety
luggage lona bag missing,LuggageIssue
train signal problem late,TravelDelay
nenu wrong bus ekkanu,NavigationHelp
flight food quality baledu,TravelComplaint
metro station exit ekkada,NavigationHelp
maa nanna ki breathing problem,EmergencyTravel
train lo light ledu,TravelComplaint
bus late ga vachindi,TravelDelay
nenu terminal 1 lo unna flight 3 lo undi,NavigationHelp
train dorkatledu help,TravelAssistance
bus lo thief unnadu,TravelSafety
flight boarding close ayyinda,TravelDelay
wheelchair support kavali,AccessibilitySupport
na bag dorkatledu,LuggageIssue
nenu correct bus stand lo unna,NavigationHelp
train middle lo agipoindi,TravelDisruption
airport cab dorakatledu,TravelAssistance
emergency ga hospital ki vellali,EmergencyTravel
bus driver rudely talk,TravelComplaint
train ticket refund,TravelComplaint
wrong platform lo wait chestunna,NavigationHelp
luggage weight extra charging,TravelComplaint
train cancel ayyi chala time ayyindi,TravelDisruption
nenu wheelchair user help,AccessibilitySupport
flight food waste,TravelComplaint
bus lo light ledhu,TravelSafety
station lo water ledu,TravelComplaint
nenu lost ayyanu help,NavigationHelp
తిరుమల దర్శనానికి వెళ్తున్నాను ప్రత్యేక ప్రవేశ దర్శనం టికెట్ ఆన్‌లైన్లో ఎలా బుక్ చేసుకోవాలో ఒకసారి వివరించండి,Pilgrimage
అరకులోయ వెళ్తున్నాము కుటుంబంతో కలిసి ఉండటానికి మంచి హోమ్ స్టేలు లేదా రిసార్ట్స్ ఏమైనా సజెస్ట్ చేస్తారా,Accommodation
హైదరాబాద్ నుండి శ్రీశైలం వెళ్లడానికి రవాణా సౌకర్యాలు ఎలా ఉన్నాయి రాత్రి పూట ప్రయాణం సురక్షితమేనా,TravelPlanning
భద్రాచలం రామయ్య దర్శనానికి వెళ్తున్నాను అక్కడికి దగ్గరలో ఉన్న అతి తక్కువ ధరలో ఉండే వసతి గృహాల వివరాలు కావాలి,Pilgrimage
